tick,agent_id,x,y,color
27,445,12.9421,15.986,3
27,113,10.8733,12.3849,3
27,121,3.28255,-1.07213,7
27,153,2.09312,17.5751,6
27,137,3.36709,-0.931669,7
27,45,-1.71229,1.93298,7
27,233,10.6091,11.8373,3
27,129,-3.41402,9.4333,1
27,433,12.975,16.0382,3
27,49,12.4067,15.934,3
27,429,0.493093,-18.6809,5
27,201,12.975,16.0381,3
27,229,-8.72793,-1.08526,2
27,5,-0.413728,-20.346,5
27,325,2.57498,-1.28125,7
27,185,3.28255,-1.07213,7
27,321,3.28255,-1.07213,7
27,269,1.95154,2.77835,7
27,317,3.28255,-1.07213,7
27,89,3.28255,-1.07213,7
27,169,3.28255,-1.07213,7
27,69,11.9588,14.3989,3
27,125,3.28255,-1.07213,7
27,9,12.4958,15.2281,3
27,101,12.975,16.0382,3
27,345,3.28255,-1.07213,7
27,65,5.78049,3.67781,7
27,133,12.975,16.0382,3
27,349,12.8675,15.8288,3
27,13,10.7053,13.8727,3
27,281,9.77857,9.8822,3
27,361,-13.0313,-1.20638,2
27,381,3.28255,-1.07213,7
27,205,12.975,16.0382,3
27,265,11.1626,13.1436,3
27,373,3.28255,-1.07213,7
27,117,15.7783,-12.6259,5
27,409,2.09312,17.5751,6
27,369,0.0642367,-21.0003,5
27,193,3.28255,-1.07213,7
27,329,-0.2514,-22.5864,5
27,421,3.28255,-1.07213,7
27,53,-2.26584,8.63393,1
27,425,3.28255,-1.07213,7
27,253,3.28255,-1.07213,7
27,273,12.7148,15.5845,3
27,237,3.28255,-1.07213,7
27,257,3.28255,-1.07213,7
27,261,3.28255,-1.07213,7
27,285,3.28255,-1.07213,7
27,85,3.63475,-0.912446,7
27,73,12.4286,15.3373,3
27,157,2.16639,-14.215,5
27,141,0.92883,-4.46038,7
27,441,-0.160552,-22.5167,5
28,425,3.28255,-1.07213,7
28,137,3.28255,-1.07213,7
28,205,12.975,16.0382,3
28,305,3.28255,-1.07213,7
28,25,3.28255,-1.07213,7
28,157,1.99346,-14.1849,5
28,293,12.975,16.0382,3
28,249,3.28255,-1.07213,7
28,285,3.28255,-1.07213,7
28,437,3.28255,-1.07213,7
28,193,3.28255,-1.07213,7
28,97,3.28255,-1.07213,7
28,441,-0.239657,-22.5007,5
28,353,3.28255,-1.07213,7
28,49,12.6601,15.7402,3
28,213,3.28255,-1.07213,7
28,389,-13.0313,-1.20638,2
28,277,2.56875,-8.2898,7
28,421,3.28255,-1.07213,7
28,125,3.28255,-1.07213,7
28,377,-13.0313,-1.20638,2
28,345,3.28255,-1.07213,7
28,177,12.975,16.0382,3
28,337,12.975,16.0382,3
28,117,15.7783,-12.6259,5
28,309,-9.45336,-0.591253,2
28,381,3.28255,-1.07213,7
28,173,3.28255,-1.07213,7
28,225,11.3238,13.5562,3
28,357,-6.90103,11.7833,1
28,41,0.81502,-15.8278,5
28,261,3.28255,-1.07213,7
28,429,0.459993,-18.6751,5
28,109,3.76695,-0.197437,7
28,9,11.7813,14.6053,3
28,73,12.4904,15.2998,3
28,417,12.975,16.0381,3
28,361,-13.0313,-1.20638,2
28,341,-0.189419,-21.6986,5
28,161,3.28255,-1.07213,7
28,369,-0.467085,-21.1661,5
28,349,12.8606,15.8327,3
28,133,12.975,16.0382,3
28,317,3.28255,-1.07213,7
28,329,-0.287609,-22.5798,5
28,89,3.27029,-0.348851,7
28,153,2.09312,17.5751,6
28,217,12.3016,15.1,3
28,45,-0.163311,1.78347,7
28,29,-2.07657,2.37773,7
28,69,12.508,15.4983,3
28,321,3.28255,-1.07213,7
28,149,3.28255,-1.07213,7
28,145,11.3939,13.7459,3
28,181,3.28255,-1.07213,7
28,229,-8.932,-0.610328,2
28,409,2.09312,17.5751,6
28,373,3.28255,-1.07213,7
28,257,3.28255,-1.07213,7
28,445,12.9381,15.989,3
28,281,9.73561,9.90626,3
28,289,3.28255,-1.07213,7
28,101,12.975,16.0382,3
28,393,12.975,16.0382,3
28,141,2.01054,-2.04691,7
28,397,-12.7557,-1.18823,2
28,189,12.2996,14.8375,3
28,413,3.28255,-1.07213,7
28,405,3.28255,-1.07213,7
28,237,3.28255,-1.07213,7
28,433,12.975,16.0382,3
28,325,2.9358,-0.78638,7
28,1,10.1814,13.3634,3
28,301,12.8539,15.9343,3
28,233,11.5101,13.6165,3
28,13,10.0823,13.4132,3
28,81,11.3939,13.7459,3
28,365,-13.0313,-1.20638,2
28,221,-7.51138,-0.691818,2
28,61,3.9343,0.800033,7
28,5,-0.267375,-20.3649,5
28,165,3.28255,-1.07213,7
28,297,3.28255,-1.07213,7
28,185,3.45243,-1.03627,7
28,273,12.7164,15.5835,3
28,169,3.28255,-1.07213,7
28,333,2.09312,17.5751,6
28,121,3.28255,-1.07213,7
28,93,3.28255,-1.07213,7
28,77,12.5308,15.4727,3
28,313,-6.90103,11.7833,1
28,17,-1.43584,7.63516,1
28,37,9.49617,9.61586,3
28,241,-0.053347,-20.9827,5
28,21,11.9076,14.0753,3
28,385,4.45491,-15.2653,5
28,85,3.28255,-1.07213,7
28,33,-49,-1,4
28,245,-0.283638,-22.0487,5
28,197,12.4141,15.2262,3
28,53,-1.52902,8.84384,1
28,57,3.28255,-1.07213,7
28,269,2.89642,1.55595,7
28,265,10.7845,12.2189,3
28,253,3.28255,-1.07213,7
28,201,12.975,16.0381,3
28,209,12.1806,14.9784,3
28,105,12.7949,15.7591,3
28,113,11.8615,14.0567,3
28,65,5.33545,2.78104,7
28,401,3.28255,-1.07213,7
28,129,-3.06628,8.42231,1
29,165,3.28255,-1.07213,7
29,89,3.79235,0.511547,7
29,377,-13.0313,-1.20638,2
29,209,12.1986,15.6248,3
29,261,3.28255,-1.07213,7
29,93,3.28255,-1.07213,7
29,217,12.3776,15.058,3
29,269,3.46806,-0.156862,7
29,61,3.63501,-0.164004,7
29,293,12.975,16.0382,3
29,17,-2.42117,8.11514,1
29,149,3.28255,-1.07213,7
29,173,3.28255,-1.07213,7
29,313,-6.90103,11.7833,1
29,137,3.28255,-1.07213,7
29,53,-1.46959,8.88199,1
29,445,12.928,16.0027,3
29,389,-13.0313,-1.20638,2
29,325,3.28255,-1.07213,7
29,397,-12.7555,-1.20091,2
29,249,3.28255,-1.07213,7
29,285,3.28255,-1.07213,7
29,201,12.975,16.0382,3
29,353,3.28255,-1.07213,7
29,321,3.28255,-1.07213,7
29,73,12.5182,15.2837,3
29,237,3.28255,-1.07213,7
29,21,12.8631,15.8323,3
29,145,10.8867,12.8879,3
29,5,-0.35446,-22.3618,5
29,349,12.8594,15.8334,3
29,329,-0.551855,-22.679,5
29,37,9.7551,10.5934,3
29,409,2.09312,17.5751,6
29,337,12.975,16.0382,3
29,77,12.5867,15.439,3
29,385,3.31733,-16.9035,5
29,1,9.56746,12.7444,3
29,417,12.975,16.0382,3
29,185,3.28255,-1.07213,7
29,113,11.4815,13.142,3
29,369,-0.298279,-21.191,5
29,317,3.28255,-1.07213,7
29,189,12.975,16.0382,3
29,413,3.28255,-1.07213,7
29,193,3.28255,-1.07213,7
29,421,3.28255,-1.07213,7
29,33,-49,-1,4
29,281,9.68416,9.93601,3
29,381,3.28255,-1.07213,7
29,213,3.28255,-1.07213,7
29,225,11.3782,13.524,3
29,49,12.975,16.0382,3
29,101,12.975,16.0382,3
29,129,-2.27462,8.49946,1
29,133,12.975,16.0382,3
29,41,0.752681,-15.8199,5
29,425,3.28255,-1.07213,7
29,333,2.09312,17.5751,6
29,305,3.28255,-1.07213,7
29,45,0.885758,0.060821,7
29,301,12.975,16.0382,3
29,253,3.28255,-1.07213,7
29,85,3.28255,-1.07213,7
29,277,2.56875,-8.2898,7
29,297,3.28255,-1.07213,7
29,9,11.3193,13.7284,3
29,373,3.28255,-1.07213,7
29,109,4.26542,0.669489,7
29,309,-9.76066,-0.136427,2
29,57,3.28255,-1.07213,7
29,125,3.10492,-0.954273,7
29,161,3.28255,-1.07213,7
29,233,11.5315,13.6042,3
29,273,12.6495,15.644,3
29,221,-6.71205,-0.321525,2
29,169,3.28255,-1.07213,7
29,65,5.78172,3.67299,7
29,245,-0.259251,-22.0524,5
29,241,-0.0547867,-20.9825,5
29,29,0.0476464,2.928,7
29,197,12.4344,15.2132,3
29,441,-0.272792,-22.4947,5
29,357,-6.90103,11.7833,1
29,69,11.8352,15.0397,3
29,97,3.60685,-0.259463,7
29,437,3.28255,-1.07213,7
29,121,3.28255,-1.07213,7
29,401,3.28255,-1.07213,7
29,341,-0.190941,-21.6984,5
29,229,-8.92677,-0.756954,2
29,257,3.28255,-1.07213,7
29,181,3.28255,-1.07213,7
29,157,1.87482,-14.1624,5
29,433,12.975,16.0382,3
29,345,3.28255,-1.07213,7
29,153,2.09312,17.5751,6
29,289,3.28255,-1.07213,7
29,205,12.975,16.0382,3
29,265,10.0826,11.6513,3
29,105,12.975,16.0382,3
29,13,11.0401,13.92,3
29,25,3.28255,-1.07213,7
29,117,15.7783,-12.6259,5
29,365,-13.0313,-1.20638,2
29,177,12.975,16.0382,3
29,81,10.9657,12.8382,3
29,141,3.28255,-1.07213,7
29,361,-13.0313,-1.20638,2
29,429,0.447812,-18.6728,5
29,405,3.28255,-1.07213,7
29,393,12.975,16.0382,3
30,397,-12.7555,-1.20298,2
30,73,12.3949,15.4242,3
30,1,10.1967,13.5336,3
30,313,-6.90103,11.7833,1
30,65,4.56184,0.966228,7
30,393,12.975,16.0382,3
30,405,3.28255,-1.07213,7
30,237,3.28255,-1.07213,7
30,9,12.7358,15.0385,3
30,121,3.28255,-1.07213,7
30,13,10.4774,13.151,3
30,25,3.28255,-1.07213,7
30,321,3.28255,-1.07213,7
30,69,11.4507,14.0973,3
30,385,2.30121,-17.0311,5
30,333,2.09312,17.5751,6
30,49,12.975,16.0382,3
30,229,-8.92368,-0.865471,2
30,173,3.28255,-1.07213,7
30,445,12.9766,16.0064,3
30,81,11.2853,13.741,3
30,37,10.2046,11.4494,3
30,293,12.975,16.0382,3
30,209,12.7364,15.823,3
30,341,-0.180109,-21.7001,5
30,33,-49,-1,4
30,149,3.28255,-1.07213,7
30,421,3.28255,-1.07213,7
30,345,3.28255,-1.07213,7
30,185,3.28255,-1.07213,7
30,109,4.74776,1.5454,7
30,257,3.28255,-1.07213,7
30,281,9.83235,9.87487,3
30,261,3.28255,-1.07213,7
30,353,3.28255,-1.07213,7
30,117,15.7783,-12.6259,5
30,305,3.28255,-1.07213,7
30,337,12.975,16.0382,3
30,377,-13.0313,-1.20638,2
30,373,3.28255,-1.07213,7
30,129,-2.79361,8.41455,1
30,93,3.28255,-1.07213,7
30,369,-0.18134,-21.212,5
30,157,1.38064,-16.1004,5
30,105,12.975,16.0382,3
30,113,11.0039,12.2656,3
30,89,3.28255,-1.07213,7
30,45,2.20932,-0.230346,7
30,21,12.8591,15.8346,3
30,141,3.28255,-1.07213,7
30,193,3.28255,-1.07213,7
30,165,3.70754,-0.173746,7
30,433,12.975,16.0382,3
30,413,3.28255,-1.07213,7
30,85,3.18158,-0.564487,7
30,5,-0.315356,-22.3674,5
30,441,-0.395184,-23.0431,5
30,133,12.975,16.0382,3
30,329,-0.40736,-22.6939,5
30,389,-13.0313,-1.20638,2
30,409,2.09312,17.5751,6
30,181,3.28255,-1.07213,7
30,225,11.338,13.5519,3
30,401,3.28255,-1.07213,7
30,221,-4.33311,0.338617,7
30,61,4.1774,0.679056,7
30,273,12.7227,15.6053,3
30,41,0.763914,-15.8218,5
30,277,2.56875,-8.2898,7
30,233,11.4639,13.651,3
30,317,3.28255,-1.07213,7
30,213,3.28255,-1.07213,7
30,269,3.24951,-0.515851,7
30,309,-9.73694,-0.435756,2
30,153,2.09312,17.5751,6
30,77,12.609,15.426,3
30,361,-13.0313,-1.20638,2
30,217,12.7358,15.0385,3
30,425,3.28255,-1.07213,7
30,301,12.975,16.0382,3
30,189,12.975,16.0382,3
30,297,3.28255,-1.07213,7
30,17,-1.84085,8.13501,1
30,349,12.8591,15.8335,3
30,381,3.28255,-1.07213,7
30,265,9.90388,10.6375,3
30,29,1.75501,3.42301,7
30,357,-6.90103,11.7833,1
30,245,-0.23393,-22.0567,5
30,137,3.28255,-1.07213,7
30,97,3.28255,-1.07213,7
30,285,3.28255,-1.07213,7
30,169,3.28255,-1.07213,7
30,249,3.28255,-1.07213,7
30,241,-0.0514087,-20.983,5
30,253,3.28255,-1.07213,7
30,57,3.28255,-1.07213,7
30,201,12.975,16.0381,3
30,125,3.28255,-1.07213,7
30,365,-13.0313,-1.20638,2
30,429,1.0359,-19.2455,5
30,101,12.975,16.0382,3
30,53,-1.31121,8.86684,1
30,437,3.28255,-1.07213,7
30,205,12.975,16.0382,3
30,289,3.28255,-1.07213,7
30,197,12.464,15.196,3
30,417,12.975,16.0382,3
30,145,11.4842,13.6959,3
30,161,3.28255,-1.07213,7
30,177,12.975,16.0382,3
30,325,3.19209,-0.702586,7
31,285,3.28255,-1.07213,7
31,397,-12.9082,-1.32878,2
31,381,3.28255,-1.07213,7
31,261,3.28255,-1.07213,7
31,109,4.26143,0.671614,7
31,217,12.6013,15.1044,3
31,365,-13.0313,-1.20638,2
31,117,15.7783,-12.6259,5
31,97,3.76259,-0.195879,7
31,441,-0.390042,-23.0439,5
31,177,12.975,16.0382,3
31,61,3.25793,0.506794,7
31,157,1.42547,-16.1131,5
31,301,12.975,16.0382,3
31,409,2.09312,17.5751,6
31,289,3.53317,-0.178729,7
31,277,2.47238,-8.27416,7
31,433,12.975,16.0382,3
31,25,3.28255,-1.07213,7
31,21,12.8464,15.8431,3
31,305,3.28255,-1.07213,7
31,145,12.046,14.5255,3
31,349,12.8468,15.8416,3
31,133,12.975,16.0382,3
31,357,-6.90103,11.7833,1
31,205,12.975,16.0382,3
31,161,3.28255,-1.07213,7
31,345,3.28255,-1.07213,7
31,81,10.881,12.819,3
31,405,3.28255,-1.07213,7
31,293,12.975,16.0382,3
31,321,3.28255,-1.07213,7
31,413,3.28255,-1.07213,7
31,165,3.28255,-1.07213,7
31,361,-13.0313,-1.20638,2
31,197,12.4776,15.1882,3
31,149,3.28255,-1.07213,7
31,237,3.28255,-1.07213,7
31,445,12.975,16.0382,3
31,93,3.73691,-0.183389,7
31,373,3.28255,-1.07213,7
31,417,12.975,16.0382,3
31,333,2.09312,17.5751,6
31,229,-8.92456,-0.98681,2
31,297,3.28255,-1.07213,7
31,65,4.19366,0.0884401,7
31,245,-0.229319,-22.0575,5
31,193,3.28255,-1.07213,7
31,189,12.975,16.0382,3
31,257,3.28255,-1.07213,7
31,437,3.28255,-1.07213,7
31,17,-0.890049,9.16763,1
31,281,9.74003,9.93033,3
31,421,3.28255,-1.07213,7
31,57,3.28255,-1.07213,7
31,125,3.28255,-1.07213,7
31,269,3.28255,-1.07213,7
31,33,-49,-1,4
31,53,-0.867999,8.8727,1
31,9,11.9188,14.6132,3
31,341,-0.164317,-21.7029,5
31,353,3.28255,-1.07213,7
31,5,-0.288763,-22.3718,5
31,89,3.76777,-0.197784,7
31,425,3.28255,-1.07213,7
31,69,11.9079,14.6081,3
31,221,-1.96956,0.61513,7
31,77,12.6178,15.421,3
31,1,9.64594,12.829,3
31,377,-13.0313,-1.20638,2
31,389,-13.0313,-1.20638,2
31,37,10.7303,12.4269,3
31,241,-0.0491702,-20.9834,5
31,329,-0.357976,-22.7011,5
31,265,10.2068,11.5749,3
31,273,12.6788,15.64,3
31,121,3.28255,-1.07213,7
31,101,12.975,16.0382,3
31,181,3.28255,-1.07213,7
31,169,3.28255,-1.07213,7
31,137,3.76468,-0.198019,7
31,185,3.4703,-1.03565,7
31,429,0.281723,-21.0923,5
31,233,11.8779,14.5465,3
31,337,12.975,16.0382,3
31,153,2.09312,17.5751,6
31,13,10.376,12.1181,3
31,41,1.46549,-16.9343,5
31,209,12.975,16.0382,3
31,369,-0.152647,-21.2163,5
31,325,3.28255,-1.07213,7
31,173,3.28255,-1.07213,7
31,317,3.28255,-1.07213,7
31,85,3.48065,-0.395746,7
31,45,3.1056,-0.853211,7
31,225,11.3558,13.5407,3
31,309,-9.86852,-0.172554,2
31,213,3.28255,-1.07213,7
31,249,3.28255,-1.07213,7
31,105,12.975,16.0382,3
31,29,3.1069,3.92886,7
31,129,-2.09768,8.68943,1
31,313,-6.90103,11.7833,1
31,201,12.975,16.0381,3
31,385,1.82621,-16.9818,5
31,49,12.975,16.0382,3
31,393,12.975,16.0382,3
31,253,3.28255,-1.07213,7
31,141,3.77214,-0.200201,7
31,73,12.975,16.0382,3
31,401,3.28255,-1.07213,7
31,113,10.462,11.4238,3
32,61,3.39831,-0.449479,7
32,93,3.28255,-1.07213,7
32,225,11.3991,13.5151,3
32,421,3.28255,-1.07213,7
32,433,12.975,16.0382,3
32,333,2.09312,17.5751,6
32,209,12.975,16.0382,3
32,257,3.28255,-1.07213,7
32,401,3.28255,-1.07213,7
32,261,3.28255,-1.07213,7
32,201,12.975,16.0381,3
32,33,-49,-1,4
32,85,3.28255,-1.07213,7
32,133,12.975,16.0382,3
32,381,3.28255,-1.07213,7
32,117,15.7783,-12.6259,5
32,293,12.975,16.0382,3
32,417,12.975,16.0382,3
32,57,3.28255,-1.07213,7
32,365,-13.0313,-1.20638,2
32,113,10.5852,12.5427,3
32,241,-0.0476868,-20.9836,5
32,69,11.8998,14.3798,3
32,313,-6.90103,11.7833,1
32,297,3.28255,-1.07213,7
32,369,-0.135552,-21.2189,5
32,1,9.53214,11.754,3
32,213,3.28255,-1.07213,7
32,361,-13.0313,-1.20638,2
32,189,12.975,16.0382,3
32,305,3.28255,-1.07213,7
32,137,3.83243,0.731925,7
32,245,-0.273096,-22.053,5
32,157,1.31239,-16.0925,5
32,265,10.7335,12.4249,3
32,125,3.28255,-1.07213,7
32,153,2.09312,17.5751,6
32,441,-0.386699,-23.0446,5
32,281,9.70677,9.94901,3
32,385,1.62994,-16.9392,5
32,169,3.28255,-1.07213,7
32,77,12.6246,15.4172,3
32,405,3.28255,-1.07213,7
32,233,11.9324,14.5118,3
32,341,-0.157516,-21.7041,5
32,397,-12.9842,-1.18601,2
32,221,-0.0389848,0.139531,7
32,413,3.28255,-1.07213,7
32,185,3.61492,-1.0024,7
32,301,12.975,16.0382,3
32,289,3.28255,-1.07213,7
32,141,4.16388,0.713183,7
32,37,11.2598,13.2753,3
32,21,12.8591,15.8359,3
32,345,3.28255,-1.07213,7
32,389,-13.0313,-1.20638,2
32,269,3.28255,-1.07213,7
32,89,3.28255,-1.07213,7
32,409,2.09312,17.5751,6
32,273,12.7003,15.626,3
32,165,3.28255,-1.07213,7
32,373,3.28255,-1.07213,7
32,237,3.28255,-1.07213,7
32,377,-13.0313,-1.20638,2
32,25,3.28255,-1.07213,7
32,97,3.39831,-0.449479,7
32,349,12.8502,15.8395,3
32,393,12.975,16.0382,3
32,325,3.28255,-1.07213,7
32,317,3.28255,-1.07213,7
32,429,-0.342034,-22.9923,5
32,329,-0.34112,-22.7038,5
32,109,4.73043,1.5545,7
32,217,12.538,15.138,3
32,437,3.28255,-1.07213,7
32,337,12.975,16.0382,3
32,173,3.28255,-1.07213,7
32,229,-9.69578,-0.274478,2
32,17,-0.481696,9.05678,1
32,65,4.57952,1.01797,7
32,321,3.28255,-1.07213,7
32,9,12.4589,15.1161,3
32,105,12.975,16.0382,3
32,129,-1.14203,9.61899,1
32,445,12.975,16.0382,3
32,13,9.95393,11.2078,3
32,425,3.28255,-1.07213,7
32,5,-0.282284,-22.3729,5
32,197,12.975,16.0382,3
32,309,-9.93952,-0.0245411,2
32,45,3.09125,-0.623294,7
32,193,3.28255,-1.07213,7
32,357,-6.90103,11.7833,1
32,249,3.28255,-1.07213,7
32,149,3.28255,-1.07213,7
32,353,3.28255,-1.07213,7
32,285,3.28255,-1.07213,7
32,81,10.4534,11.9119,3
32,181,3.28255,-1.07213,7
32,73,12.975,16.0382,3
32,41,1.30026,-16.904,5
32,161,3.28255,-1.07213,7
32,253,3.28255,-1.07213,7
32,121,3.28255,-1.07213,7
32,29,3.63727,2.70404,7
32,49,12.975,16.0382,3
32,205,12.975,16.0382,3
32,145,12.1403,15.5544,3
32,277,2.47238,-8.27416,7
32,101,12.975,16.0382,3
32,53,-0.564952,8.60088,1
32,177,12.975,16.0382,3
33,85,3.38835,-0.257101,7
33,357,-6.90103,11.7833,1
33,189,12.975,16.0382,3
33,413,3.28255,-1.07213,7
33,173,3.28255,-1.07213,7
33,333,2.09312,17.5751,6
33,297,3.28255,-1.07213,7
33,329,-0.330402,-22.7057,5
33,241,-0.144598,-20.9765,5
33,25,3.28255,-1.07213,7
33,13,9.51589,10.3066,3
33,253,3.28255,-1.07213,7
33,301,12.975,16.0382,3
33,425,3.28255,-1.07213,7
33,137,4.47412,1.51867,7
33,305,3.28255,-1.07213,7
33,145,12.74,15.9983,3
33,321,3.28255,-1.07213,7
33,133,12.975,16.0382,3
33,361,-13.0313,-1.20638,2
33,229,-10.2987,-1.19604,2
33,161,3.28255,-1.07213,7
33,385,0.976931,-18.8288,5
33,437,3.28255,-1.07213,7
33,129,-0.632544,9.41036,1
33,249,3.28255,-1.07213,7
33,65,3.28255,-1.07213,7
33,197,12.975,16.0382,3
33,5,-0.279368,-22.3734,5
33,285,3.28255,-1.07213,7
33,113,11.2177,13.3306,3
33,221,2.09187,-0.940334,7
33,369,-0.119587,-21.2214,5
33,293,12.975,16.0382,3
33,89,3.28255,-1.07213,7
33,281,9.29326,10.8731,3
33,257,3.28255,-1.07213,7
33,349,12.8578,15.8352,3
33,97,3.9615,0.384228,7
33,405,3.28255,-1.07213,7
33,125,3.28255,-1.07213,7
33,9,11.7723,15.0984,3
33,93,3.77768,-0.206713,7
33,121,3.28255,-1.07213,7
33,81,9.96988,11.0371,3
33,41,1.18036,-16.8815,5
33,441,-0.473714,-23.0723,5
33,169,3.28255,-1.07213,7
33,205,12.975,16.0382,3
33,409,2.09312,17.5751,6
33,341,-0.16059,-21.7036,5
33,417,12.975,16.0382,3
33,49,12.975,16.0382,3
33,373,3.28255,-1.07213,7
33,217,12.975,16.0382,3
33,157,0.826166,-18.0324,5
33,401,3.28255,-1.07213,7
33,45,3.76575,-0.196795,7
33,429,-0.369961,-22.9871,5
33,37,11.808,14.113,3
33,153,2.09312,17.5751,6
33,273,12.7213,15.6138,3
33,33,-49,-1,4
33,185,3.28255,-1.07213,7
33,365,-13.0313,-1.20638,2
33,445,12.975,16.0382,3
33,237,3.28255,-1.07213,7
33,345,3.28255,-1.07213,7
33,309,-10.0197,0.12238,2
33,105,12.975,16.0382,3
33,165,3.76575,-0.196795,7
33,389,-13.0313,-1.20638,2
33,117,15.7783,-12.6259,5
33,57,3.28255,-1.07213,7
33,77,12.6199,15.4199,3
33,393,12.975,16.0382,3
33,21,12.8598,15.8356,3
33,209,12.4042,15.2175,3
33,265,11.2868,13.259,3
33,177,12.975,16.0382,3
33,261,3.28255,-1.07213,7
33,277,2.38754,-8.25987,7
33,29,4.5172,3.37867,7
33,181,3.28255,-1.07213,7
33,325,3.28255,-1.07213,7
33,109,4.24608,0.679667,7
33,193,3.28255,-1.07213,7
33,213,3.28255,-1.07213,7
33,313,-6.90103,11.7833,1
33,61,3.68258,-0.203137,7
33,233,11.984,14.4811,3
33,53,1.40004,10.2145,6
33,433,12.975,16.0382,3
33,69,11.4416,13.4897,3
33,381,3.28255,-1.07213,7
33,1,9.21591,10.7806,3
33,317,3.28255,-1.07213,7
33,337,12.975,16.0382,3
33,269,3.77737,-0.203149,7
33,201,12.975,16.0381,3
33,73,12.975,16.0382,3
33,421,3.28255,-1.07213,7
33,225,11.4318,13.4961,3
33,377,-13.0313,-1.20638,2
33,149,3.28255,-1.07213,7
33,101,12.975,16.0382,3
33,17,-0.208209,8.00564,1
33,397,-12.983,-1.20268,2
33,289,3.28255,-1.07213,7
33,245,-0.249945,-22.0566,5
33,141,3.28255,-1.07213,7
33,353,3.28255,-1.07213,7
34,125,3.81337,-0.277716,7
34,285,3.28255,-1.07213,7
34,365,-13.0313,-1.20638,2
34,253,3.28255,-1.07213,7
34,409,2.09312,17.5751,6
34,65,3.28255,-1.07213,7
34,129,-0.725625,8.07864,1
34,249,3.28255,-1.07213,7
34,201,12.975,16.0381,3
34,77,12.5818,15.4465,3
34,141,3.28255,-1.07213,7
34,9,11.0776,14.6905,3
34,189,12.975,16.0382,3
34,169,3.28255,-1.07213,7
34,377,-13.0313,-1.20638,2
34,373,3.28255,-1.07213,7
34,173,3.28255,-1.07213,7
34,269,3.28255,-1.07213,7
34,21,12.975,16.0382,3
34,265,10.8996,12.3378,3
34,293,12.975,16.0382,3
34,445,12.975,16.0382,3
34,273,12.975,16.0382,3
34,1,9.62155,11.7969,3
34,341,-0.162379,-21.7033,5
34,45,3.28279,-1.07166,7
34,213,3.28255,-1.07213,7
34,389,-13.0313,-1.20638,2
34,121,3.28255,-1.07213,7
34,325,3.28255,-1.07213,7
34,289,3.28255,-1.07213,7
34,337,12.975,16.0382,3
34,309,-9.9761,-0.0208036,2
34,113,10.7736,12.4323,3
34,357,-6.90103,11.7833,1
34,385,0.141494,-20.5852,5
34,33,-49,-1,4
34,61,3.73497,0.728213,7
34,333,2.09312,17.5751,6
34,109,3.68,-0.112412,7
34,29,4.43079,2.31599,7
34,245,-0.187605,-22.0712,5
34,417,12.975,16.0382,3
34,305,3.28255,-1.07213,7
34,205,12.975,16.0382,3
34,405,3.28255,-1.07213,7
34,177,12.975,16.0382,3
34,413,3.28255,-1.07213,7
34,437,3.28255,-1.07213,7
34,209,12.491,14.5216,3
34,401,3.28255,-1.07213,7
34,257,3.28255,-1.07213,7
34,393,12.975,16.0382,3
34,133,12.975,16.0382,3
34,361,-13.0313,-1.20638,2
34,37,12.1936,14.7952,3
34,197,12.975,16.0382,3
34,105,12.975,16.0382,3
34,237,3.28255,-1.07213,7
34,153,2.09312,17.5751,6
34,161,3.28255,-1.07213,7
34,281,9.40716,10.806,3
34,185,3.28255,-1.07213,7
34,85,4.07035,0.490646,7
34,397,-12.9944,-1.18418,2
34,297,3.28255,-1.07213,7
34,217,12.975,16.0382,3
34,5,-0.278055,-22.3736,5
34,165,3.28255,-1.07213,7
34,369,-0.121716,-21.2211,5
34,49,12.975,16.0382,3
34,97,3.38519,-0.0013999,7
34,17,1.63125,9.91435,6
34,117,15.7783,-12.6259,5
34,69,11.6938,13.9297,3
34,193,3.28255,-1.07213,7
34,149,3.28255,-1.07213,7
34,233,11.9535,14.5022,3
34,145,12.3592,15.0713,3
34,137,4.98501,2.37839,7
34,13,8.84581,9.60412,3
34,261,3.28255,-1.07213,7
34,241,-0.103012,-20.9833,5
34,225,12.4556,15.2135,3
34,93,3.28255,-1.07213,7
34,433,12.975,16.0382,3
34,421,3.28255,-1.07213,7
34,441,-0.402134,-23.0842,5
34,81,9.09389,10.9626,3
34,429,-0.377302,-22.9858,5
34,221,3.28255,-1.07213,7
34,329,-0.331711,-22.7055,5
34,53,0.925381,9.61081,6
34,73,12.975,16.0382,3
34,89,3.28255,-1.07213,7
34,157,0.781405,-18.0231,5
34,101,12.975,16.0382,3
34,277,2.38754,-8.25987,7
34,425,3.28255,-1.07213,7
34,353,3.28255,-1.07213,7
34,345,3.28255,-1.07213,7
34,181,3.28255,-1.07213,7
34,41,1.20082,-16.887,5
34,229,-10.2987,-1.19213,2
34,317,3.28255,-1.07213,7
34,321,3.28255,-1.07213,7
34,57,3.28255,-1.07213,7
34,301,12.975,16.0382,3
34,25,3.28255,-1.07213,7
34,313,-6.90103,11.7833,1
34,381,3.28255,-1.07213,7
34,349,12.9477,15.9979,3
35,353,3.28255,-1.07213,7
35,9,12.069,15.1788,3
35,397,-12.9946,-1.18396,2
35,85,4.43424,-0.0284032,7
35,325,3.36512,-0.887767,7
35,89,3.28255,-1.07213,7
35,393,12.975,16.0382,3
