tick,agent_id,x,y,color
4,60,12,7,3
4,276,10,6,3
4,72,11.9168,9.78873,3
4,228,1.37807,14.5737,6
4,176,2,25,6
4,128,-18,10,4
4,100,-14,2,2
4,352,-23,5,4
4,216,15,-11,0
4,304,12,5,3
4,236,12,8,3
4,48,13,11,3
4,144,11.9168,9.78873,3
4,220,12,9,3
4,404,10.5237,-8.289,7
4,112,23,36,0
4,224,0.771669,-2.34655,7
4,436,15.881,-12.5881,5
4,40,16,3,3
4,68,13,9,3
4,28,-2,17,6
4,124,12,9,3
4,384,3,14,6
4,332,-21.2825,-7.73811,2
4,156,11,7,3
4,348,8,-6,7
4,192,11,2,7
4,96,12.4067,13.9413,3
4,380,3.28255,-1.07213,7
4,368,3.55475,0.735505,7
4,132,12,6,3
4,392,-1.3056,-17.6024,5
4,312,17,-15,5
4,36,2.54739,14.7252,6
4,24,3.28255,-1.07213,7
4,20,12.6925,8.4889,3
4,400,-18,17,4
4,168,-13.0313,-1.20638,2
4,328,11.6838,13.6894,3
4,300,12,6,3
4,108,13,10,3
4,4,10.5171,-5.22824,7
4,264,-8,5,1
4,364,-1.00686,-17.4105,5
4,288,12,8,3
4,408,11,19,3
4,316,-1.74057,-18.29,5
4,420,4,7,7
4,212,8,0,7
4,204,5.57212,-4.23702,7
4,292,12,8,3
4,308,5,-7,7
4,396,10.661,6.81592,3
4,340,-6.23886,11.868,1
4,320,11,-4,7
4,52,12,9,3
4,208,-7,6,1
4,56,9,7,3
4,64,13.655,3.62003,3
4,272,8,7,3
4,440,-20,-8,2
4,196,14,4,3
4,172,-7.06856,-17.9149,5
4,428,11,-11,7
4,268,8,0,7
4,256,2.01347,10.9333,6
4,248,12,8,3
4,372,6.69778,-2.65992,7
4,376,12.4514,-7.47034,7
4,80,10.5375,8.7735,3
4,324,4.677,-0.694754,7
4,8,-27,-8,2
4,120,17,-13,5
4,412,13,-4,7
4,180,0,8,1
4,280,11,20,3
4,76,2,-8,7
4,284,2.23649,-17.3843,5
4,140,10,4,7
4,388,24.3031,4.3763,3
4,116,4.08514,-0.6048,7
4,92,-4,-14,5
4,444,-18,18,4
4,200,3.28255,-1.07213,7
4,88,9.16785,8.07469,3
4,104,10,10,3
4,344,16,0,0
4,84,13.0077,9.96475,3
4,184,-3,-14,5
4,360,7,-13,5
4,424,-9,-9,2
4,240,11.9917,-8.07413,7
4,32,10.5912,-13.1618,5
5,380,3.28255,-1.07213,7
5,32,10.1234,-12.2779,5
5,420,4,7,7
5,180,-1.13892,9.36339,1
5,392,-0.488234,-18.0093,5
5,104,10,10,3
5,196,14,4,3
5,248,12,8,3
5,176,2,25,6
5,436,15.881,-12.5881,5
5,280,11,20,3
5,20,11.8024,7.80552,3
5,372,4.85298,-2.05567,7
5,224,2.43067,-1.33849,7
5,360,7,-13,5
5,400,-18,17,4
5,288,12,8,3
5,208,-7,6,1
5,388,23.6063,5.09359,3
5,272,8,7,3
5,204,5.37942,-2.78947,7
5,440,-20,-8,2
5,144,11.4325,10.0786,3
5,152,11,-3,7
5,172,-5.47559,-18.1659,5
5,292,12,8,3
5,328,12.0411,13.6222,3
5,412,13,-4,7
5,4,9.69172,-3.83651,7
5,256,2.46437,11.0702,6
5,308,5,-7,7
5,316,-1.18506,-18.3624,5
5,92,-4,-14,5
5,252,-45.1115,3.54118,4
5,444,-18,18,4
5,108,13,10,3
5,432,-13.0313,-1.20638,2
5,404,9.76572,-6.63764,7
5,284,2.2925,-17.4125,5
5,68,13,9,3
5,300,12,6,3
5,332,-21.3543,-6.75554,2
5,356,7,-4,7
5,56,9,7,3
5,8,-27,-8,2
5,52,11.1731,9.18787,3
5,164,5.82045,1.68635,7
5,384,3,14,6
5,336,-1,-8,7
5,192,11,2,7
5,416,-2,-3,7
5,368,3.83018,0.594639,7
5,128,-18,10,4
5,244,10.5934,10.7723,3
5,124,12,9,3
5,296,13,11,3
5,40,14.8743,4.24291,3
5,268,8,0,7
5,232,12,11,3
5,76,2,-8,7
5,424,-9,-9,2
5,0,10.5706,9.86496,3
5,408,11,19,3
5,236,12,8,3
5,240,11.1643,-6.5065,7
5,220,12,9,3
5,212,8,0,7
5,260,15,-11,0
5,184,-3,-14,5
5,88,9.63667,8.8301,3
5,312,17,-15,5
5,28,-0.854657,16.3954,6
5,344,16,0,0
5,352,-23,5,4
5,428,11,-11,7
5,120,17,-13,5
5,72,11.9871,9.78017,3
5,200,3.28255,-1.07213,7
5,348,8,-6,7
5,148,-7,16,1
5,160,-4,-14,5
5,64,12.6816,4.57531,3
5,216,15,-11,0
5,188,-2.94069,0.163827,7
5,116,3.28255,-1.07213,7
5,100,-13.4216,0.0854658,2
5,396,10.8757,8.77462,3
5,168,-13.0313,-1.20638,2
5,16,12,8,3
5,304,12,5,3
5,80,10.2959,8.90461,3
5,112,22.6612,35.0591,8
5,12,15.9786,-12.5631,5
5,276,10,6,3
5,24,3.28255,-1.07213,7
5,228,1.67239,14.5761,6
5,376,11.1154,-6.06275,7
5,36,2.47353,13.9586,6
5,60,12,7,3
5,132,12,6,3
5,140,10,4,7
5,320,11,-4,7
5,264,-8,5,1
5,156,11,7,3
5,136,-3,17,6
5,340,-6.26342,11.723,1
5,44,12,8,3
5,48,13,11,3
5,324,4.43311,-0.410911,7
5,84,13.1465,9.70893,3
5,96,11.9958,14.4308,3
5,364,-0.539936,-17.5156,5
6,292,12,8,3
6,308,5,-7,7
6,224,3.28255,-1.07213,7
6,384,3,14,6
6,148,-7,16,1
6,340,-6.26756,11.796,1
6,268,8,0,7
6,172,-5.56901,-18.2777,5
6,32,9.58589,-10.4482,7
6,20,11.46,9.03397,3
6,300,12,6,3
6,392,-0.288153,-18.0348,5
6,264,-8,5,1
6,236,12,8,3
6,112,22.6612,35.0591,8
6,240,9.69287,-6.55877,7
6,424,-9,-9,2
6,256,3.2381,12.2305,6
6,108,13,10,3
6,192,11,2,7
6,200,3.28255,-1.07213,7
6,124,12,9,3
6,40,14.0766,5.96173,3
6,408,11,19,3
6,260,15,-11,0
6,16,12,8,3
6,216,15,-11,0
6,184,-3,-14,5
6,12,15.9786,-12.5631,5
6,316,-1.76284,-18.821,5
6,364,-0.278412,-17.5574,5
6,416,-2,-3,7
6,72,11.6138,9.94975,3
6,88,10.2552,9.57769,3
6,232,12,11,3
6,120,17,-13,5
6,76,2,-8,7
6,312,17,-15,5
6,296,13,11,3
6,412,13,-4,7
6,116,3.28255,-1.07213,7
6,36,3.53606,13.5665,6
6,84,12.2705,11.2762,3
6,168,-13.0313,-1.20638,2
6,8,-27,-8,2
6,28,0.833378,16.5831,6
6,80,10.3666,8.74033,3
6,208,-6.67127,6.06973,1
6,164,4.74084,0.104819,7
6,60,12.272,7.01605,3
6,368,3.95428,0.532222,7
6,228,1.85421,14.5782,6
6,188,-1.55845,0.713726,7
6,220,12,9,3
6,324,3.44428,-0.605604,7
6,64,12.5342,4.59199,3
6,252,-45.1115,3.54118,4
6,204,3.83213,-1.52224,7
6,372,4.62632,-1.26632,7
6,128,-18,10,4
6,144,11.3767,10.0954,3
6,320,10.0884,-2.76091,7
6,284,2.21447,-17.3813,5
6,420,4,7,7
6,248,12,8,3
6,280,11,20,3
6,380,3.28255,-1.07213,7
6,400,-18,17,4
6,272,8,7,3
6,432,-13.0313,-1.20638,2
6,356,7,-4,7
6,104,10,10,3
6,52,11.0306,8.50355,3
6,96,12.3478,14.367,3
6,136,-3,17,6
6,388,22.0198,6.24712,3
6,176,2,25,6
6,352,-23,5,4
6,332,-19.7677,-6.70663,2
6,376,10.2004,-4.60794,7
6,288,12,8,3
6,348,8,-6,7
6,436,15.881,-12.5881,5
6,444,-18,18,4
6,212,8,0,7
6,328,11.9427,13.6717,3
6,100,-12.8536,-0.234209,2
6,68,13,9,3
6,396,10.5839,8.93052,3
6,180,-1.45953,8.99715,1
6,0,11.2102,9.12826,3
6,344,16,0,0
6,336,-1,-8,7
6,428,11,-11,7
6,304,12,5,3
6,48,13.0949,11.0068,3
6,156,11,7,3
6,4,9.75242,-3.59697,7
6,160,-4,-14,5
6,24,3.28255,-1.07213,7
6,92,-4,-14,5
6,132,11.8802,6.02053,3
6,440,-20,-8,2
6,140,10,4,7
6,276,10,6,3
6,360,7,-13,5
6,244,10.6348,10.7551,3
6,196,14,4,3
6,56,9,7,3
6,44,12,8,3
6,152,11,-3,7
6,404,8.41898,-5.18816,7
7,36,4.33002,13.6853,6
7,444,-18,18,4
7,28,0.943656,16.4831,6
7,120,17,-13,5
7,296,13,11,3
7,72,12.1987,11.8483,3
7,436,15.881,-12.5881,5
7,256,3.22057,12.227,6
7,136,-3,17,6
7,280,11,20,3
7,88,10.7367,8.57752,3
7,264,-8,5,1
7,184,-3,-14,5
7,220,12,9,3
7,364,0.0377115,-17.6367,5
7,380,3.28255,-1.07213,7
7,252,-45.1115,3.54118,4
7,160,-4,-14,5
7,148,-7,16,1
7,396,11.7472,9.68392,3
7,204,3.28255,-1.07213,7
7,244,10.5482,10.8005,3
7,140,10,4,7
7,384,3.4207,14.3241,6
7,76,2.08683,-8.01107,7
7,276,10,6,3
7,80,11.2805,9.47182,3
7,412,13,-4,7
7,332,-18.2207,-5.43904,2
7,124,12,9,3
7,420,4,7,7
7,60,11.8064,9.76684,3
7,16,12,8,3
7,132,12.0967,6.99532,3
7,312,17,-15,5
7,192,9.08986,1.50746,7
7,164,3.37282,-0.844191,7
7,408,11.3959,17.4106,3
7,288,12,8,3
7,128,-18,10,4
7,392,-0.0173294,-18.0948,5
7,24,3.28255,-1.07213,7
7,320,8.71001,-1.7197,7
7,168,-13.0313,-1.20638,2
7,100,-12.57,-0.716826,2
7,284,0.944713,-18.3851,5
7,112,22.6612,35.0591,8
7,92,-4,-14,5
7,108,13,10,3
7,356,5.87855,-4.1198,7
7,292,12,8,3
7,44,12,8,3
7,268,8,0,7
7,96,12.4908,14.3374,3
7,344,16,0,0
7,216,15,-11,0
7,116,3.28255,-1.07213,7
7,8,-24.385,-6.62842,2
7,56,9,7,3
7,416,-2,-3,7
7,432,-13.0313,-1.20638,2
7,440,-20,-8,2
7,316,-1.6522,-18.7971,5
7,368,4.21241,0.271925,7
7,180,-3.01541,8.92793,1
7,376,9.30993,-4.15283,7
7,324,3.57759,-0.760721,7
7,240,8.2037,-5.22501,7
7,260,15,-11,0
7,340,-6.51281,11.5337,1
7,40,13.0943,7.20986,3
7,400,-18,17,4
7,104,10,10,3
7,348,8,-6,7
7,0,11.6714,10.0114,3
7,4,9.00623,-2.39769,7
7,208,-5.8845,7.09689,1
7,172,-4.16138,-18.4576,5
7,200,3.28255,-1.07213,7
7,248,12,8,3
7,12,15.9786,-12.5631,5
7,232,12,11,3
7,68,13,9,3
7,352,-23,5,4
7,176,2,25,6
7,404,7.16961,-3.71909,7
7,52,11.9917,10.7495,3
7,144,11.8654,12.0342,3
7,336,-1,-8,7
7,20,10.5027,8.43755,3
7,304,12,5,3
7,328,12.2761,13.6335,3
7,84,12.1605,11.3174,3
7,236,12,8,3
7,152,11,-3,7
7,32,8.48462,-8.77885,7
7,188,0.254459,-0.100831,7
7,360,7,-13,5
7,308,5,-7,7
7,64,12.3901,6.56868,3
7,156,11,7,3
7,212,8,0,7
7,424,-8.57675,-7.94288,2
7,224,3.28255,-1.07213,7
7,300,11.3552,6.40044,3
7,48,12.7007,11.1986,3
7,272,8,7,3
7,428,11,-11,7
7,228,2.60947,15.5277,6
7,372,4.4388,-0.848604,7
7,388,20.4598,6.67508,3
7,196,14,4,3
8,364,0.355777,-17.7379,5
8,272,8,7,3
8,200,3.28255,-1.07213,7
8,196,14,4,3
8,328,12.3329,13.6202,3
8,356,6.07236,-3.84425,7
8,124,12,9,3
8,48,12.603,11.1747,3
8,240,6.51657,-4.32943,7
8,92,-4,-14,5
8,20,10.0907,7.59595,3
8,108,13,10,3
8,144,11.9823,12.0127,3
8,36,4.94921,13.4361,6
8,116,3.28255,-1.07213,7
8,236,12,8,3
8,180,-3.24907,8.72393,1
8,172,-3.29704,-18.3847,5
8,416,-2,-3,7
8,40,12.3986,8.83797,3
8,404,5.42331,-2.91609,7
8,152,11,-3,7
8,260,13.4741,-9.70712,7
8,112,22.6612,35.0591,8
8,16,12,8,3
8,12,15.9786,-12.5631,5
8,292,12,8,3
8,332,-16.5187,-4.54815,2
8,212,8,0,7
8,88,10.5903,9.23521,3
8,384,3.78678,14.699,6
8,248,12,8,3
8,400,-18,17,4
8,208,-5.2846,8.06578,1
8,376,8.57293,-2.85577,7
8,224,3.28255,-1.07213,7
8,160,-4,-14,5
8,28,2.05619,17.292,6
8,276,10,6,3
8,156,11,7,3
8,204,3.28255,-1.07213,7
8,136,-3,17,6
8,288,12,8,3
8,388,19.0115,8.00526,3
8,4,8.21178,-1.36032,7
8,280,11,20,3
8,232,12,11,3
8,168,-13.0313,-1.20638,2
8,52,11.5611,9.83421,3
8,432,-13.0313,-1.20638,2
8,80,10.2853,9.33663,3
8,220,12,9,3
8,444,-18,18,4
8,268,8,0,7
8,304,12,5,3
8,64,12.0784,6.65062,3
8,0,10.6617,10.2631,3
8,60,11.2476,8.98743,3
8,32,8.77567,-8.43519,7
8,352,-23,5,4
8,440,-20,-8,2
8,72,11.65,11.1439,3
8,340,-6.56529,11.4799,1
8,228,2.94174,15.7817,6
8,104,10,10,3
8,360,7,-13,5
8,252,-45.1115,3.54118,4
8,68,12.3541,9.03498,3
8,56,9,7,3
8,412,13,-4,7
8,76,2.42646,-6.04012,7
8,396,12.0471,9.68556,3
8,324,3.28255,-1.07213,7
8,316,-0.805092,-19.1372,5
8,344,16,0,0
8,216,13.4455,-9.74271,7
8,408,11.555,16.495,3
8,100,-13.0313,-1.20638,2
8,372,4.20244,-0.563208,7
8,140,10,4,7
8,84,12.0467,10.3966,3
8,392,0.688522,-18.7389,5
8,184,-3,-14,5
8,192,8.95204,1.71659,7
8,176,2,25,6
8,8,-21.7929,-5.31532,2
8,24,3.28255,-1.07213,7
8,44,12,8,3
8,348,8,-6,7
8,336,0.0316302,-6.28688,7
8,420,4,7,7
8,308,5,-7,7
8,256,2.39031,12.5881,6
8,148,-7,16,1
8,368,3.96436,-0.811961,7
8,96,12.3384,14.4125,3
8,188,1.81574,-0.0204772,7
8,164,3.29946,-0.841512,7
8,284,1.0878,-18.4425,5
8,436,15.881,-12.5881,5
8,244,10.9844,10.7402,3
8,264,-8,5,1
8,128,-18,10,4
8,424,-10.009,-6.76648,2
8,380,3.28255,-1.07213,7
8,300,11.4753,8.3792,3
8,296,13,11,3
8,320,6.73521,-1.41971,7
8,132,11.0824,7.7938,3
8,312,17,-15,5
8,428,11,-11,7
8,120,15.8755,-12.5898,5
9,16,11.7969,8.05219,3
9,272,8,7,3
9,80,9.61088,8.56933,3
9,96,12.0258,15.0075,3
9,164,3.28255,-1.07213,7
9,352,-23,5,4
9,288,12,8,3
9,104,10,10,3
9,304,10.5088,3.69496,7
9,28,2.18662,17.3608,6
9,156,11,7,3
9,12,15.9786,-12.5631,5
9,308,5,-7,7
9,100,-13.0313,-1.20638,2
9,144,11.7728,12.104,3
9,440,-20,-8,2
9,152,11,-3,7
9,436,15.881,-12.5881,5
9,120,15.8755,-12.5898,5
9,68,13.183,10.1287,3
9,244,10.8975,10.7794,3
9,372,3.28255,-1.07213,7
9,392,0.386173,-18.7312,5
9,348,8,-6,7
9,296,13,11,3
9,192,7.09121,1.09094,7
9,368,3.43985,-0.727611,7
9,284,1.5913,-18.9791,5
9,432,-13.0313,-1.20638,2
9,360,7,-13,5
9,188,3.28255,-1.07213,7
9,204,3.28255,-1.07213,7
9,384,2.80351,14.97,6
9,264,-8,5,1
9,336,1.08969,-4.58967,7
9,124,12,9,3
9,200,3.28255,-1.07213,7
9,240,6.71819,-3.67483,7
9,268,8,0,7
9,128,-18,10,4
9,108,13,10,3
9,320,6.19866,-0.66645,7
9,252,-45.1115,3.54118,4
9,376,7.73574,-1.72285,7
9,148,-7,16,1
9,140,10,4,7
9,196,14,4,3
9,340,-6.63861,11.7993,1
9,92,-4,-14,5
9,364,0.419437,-17.7498,5
9,248,12,8,3
9,224,3.28255,-1.07213,7
9,388,17.6272,8.36065,3
9,396,11.6502,9.86842,3
9,40,12.1916,10.6751,3
9,0,10.1844,9.3998,3
9,176,2,25,6
9,60,10.6947,9.60129,3
9,220,12,9,3
9,316,-1.1809,-19.2933,5
9,48,12.0293,12.0214,3
9,116,3.28255,-1.07213,7
9,216,11.8972,-8.47776,7
9,32,7.53056,-6.87214,7
9,180,-3.4284,8.57097,1
9,56,10.1988,8.45772,3
9,292,12,8,3
