151,L070,8
151,L070,19
151,L225,9
151,L280,13
151,L280,23
152,114,1
152,L030,1
154,L307,19
154,L374,1
154,L373,11
155,A143,1
155,L076,1
155,L224,14
156,217,0
156,Ex014,0
156,I014,8
156,I014,0
156,L211,0
156,I016,13
156,L185,16
156,L094,0
157,A141,0
157,I022,14
157,L202,4
157,L056,8
157,L115,11
159,179,11
159,046,21
159,050,19
159,149,21
159,A143,3
159,014,4
159,I009,0
159,L055,13
159,I004,11
159,I008,11
159,L043,18
159,L368,19
159,L076,0
159,I020,6
159,I007,0
160,162,5
160,011,10
160,178,11
160,150,7
160,150,8
160,014,7
160,014,9
160,174,13
160,202,9
160,I018,9
160,L026,10
160,L026,12
160,L026,10
160,I020,11
160,L072,7
160,I015,8
160,L070,8
160,I004,9
160,L055,13
160,L065,5
160,L366,19
162,Ex002,0
162,Ex050,0
162,I018,0
162,L065,3
162,L061,0
162,I022,0
162,L265,0
164,L192,0
164,L072,8
164,L238,0
164,L238,0
164,L052,0
164,L255,0
164,L047,0
164,L233,0
164,L094,0
164,L218,0
165,213,8
165,L228,0
165,L228,0
165,L098,0
165,I001,0
165,L243,0
166,011,4
166,011,7
166,014,10
166,I004,8
166,L028,12
166,I017,13
166,I008,10
166,L026,11
166,L026,4
166,L097,19
167,076,2
167,L149,0
167,L195,0
167,L195,2
167,L160,1
167,L061,6
167,L183,7
167,L153,13
167,I021,0
167,I021,4
167,I021,13
168,L061,2
169,I016,9
169,I016,18
169,I016,8
169,I024,12
169,L322,17
170,076,4
170,L160,4
170,L197,6
170,L198,14
171,011,0
171,011,2
171,001,1
171,L028,3
171,L028,4
171,L026,0
171,L026,10
171,L026,1
172,072,20
172,L066,7
172,L199,7
172,L195,11
172,L038,0
172,I017,17
173,L061,0
173,I023,0
173,L118,0
173,L209,0
173,L030,6
174,084,0
174,178,13
174,191,0
174,150,0
174,044,22
174,045,22
174,099,19
174,160,19
174,Ex002,0
174,L083,0
174,I017,7
174,I017,12
174,L046,0
174,L046,0
174,L072,16
174,I022,0
175,109,11
175,A236,2
175,I006,10
175,L239,2
176,145,10
176,L229,11
176,L229,3
176,L130,19
177,L061,0
177,L195,0
177,L200,17
177,L108,15
178,091,2
178,L026,11
178,I020,11
178,I017,12
178,I004,1
178,L073,17
179,047,0
179,047,0
179,014,1
179,014,8
179,014,4
179,Ex025,23
179,Ex025,19
179,150,8
179,063,1
179,063,4
179,A054,22
179,083,1
179,L032,0
179,L032,11
179,L032,3
179,L032,6
179,I022,4
179,T001,5
179,I008,8
179,L099,21
179,L097,13
179,I020,10
179,L089,8
180,200,5
180,L048,4
180,L046,8
181,L154,7
181,L154,17
181,I022,11
181,L230,13
181,I021,14
181,L104,16
182,134,18
182,218,12
182,L075,11
182,I001,14
182,L095,15
182,L118,17
182,L209,24
183,072,8
183,L066,6
184,081,11
184,081,7
184,L051,7
185,114,0
185,L033,0
185,I003,0
185,I003,8
185,I003,0
185,L231,2
185,L242,0
186,144,7
186,I014,0
186,I014,12
186,I014,0
186,L226,7
186,L212,15
186,L212,23
187,L077,11
187,L322,17
187,L080,2
187,T001,9
187,L214,24
187,I015,24
187,L056,14
188,151,18
188,001,8
188,171,9
188,L028,9
188,L071,12
188,L070,12
188,I008,20
188,L201,14
189,I009,0
189,I009,4
189,I009,1
190,200,10
190,L328,10
191,128,16
191,Ex027,0
191,L046,0
191,I013,0
191,L161,0
192,A146,12
192,142,9
192,L071,9
192,L026,13
192,L197,14
193,134,19
193,Ex004,0
193,Ex039,0
193,I022,0
193,I022,0
193,I022,0
193,I022,12
193,L136,0
193,L230,0
193,L097,14
193,L097,14
193,I001,0
194,215,9
194,215,2
194,215,0
194,162,10
194,I019,4
194,I019,11
194,L065,9
194,L065,15
194,L144,0
194,L287,15
195,173,6
195,I018,10
195,I018,10
195,I023,6
195,L177,8
195,L148,9
195,L204,14
195,L205,16
195,L200,23
195,L206,19
196,043,4
196,OUT922,0
196,L154,0
196,L154,7
196,I013,0
196,I016,2
196,I016,4
196,L094,1
196,I022,3
196,L061,6
196,L108,18
197,114,0
197,114,0
197,L223,0
198,L032,0
198,L372,18
198,L146,0
199,A109,21
199,I008,13
200,Ex005,0
200,L048,0
200,L048,0
200,L033,0
200,I013,0
202,084,5
202,151,0
202,151,5
202,150,14
202,014,14
202,I008,8
202,I008,9
202,I009,9
202,I009,9
202,L026,11
202,L026,9
202,L070,17
202,L070,11
202,L070,5
202,L213,5
202,L044,21
203,145,6
203,145,9
203,145,3
203,145,12
203,062,8
203,A016,12
203,Ex082,20
203,I005,12
203,I005,7
203,I005,13
203,L120,3
203,L120,11
203,L120,13
203,I016,14
203,L162,14
203,L361,19
204,L264,13
205,091,7
205,091,15
205,107,11
205,107,16
205,050,21
205,L051,12
205,L026,12
205,L042,13
205,I004,14
205,I004,7
205,L056,24
205,L311,19
206,202,12
206,L070,12
208,Ex018,0
208,Ex018,0
208,044,12
208,I022,4
208,L082,11
208,I018,10
208,I018,16
209,Ex017,0
209,Ex017,0
209,A012,15
209,A013,9
209,A014,15
209,L080,2
209,L081,14
209,,0
210,114,8
210,L030,9
210,L078,11
210,L232,12
212,L247,0
213,Ex015,0
213,EX003,0
213,Ex016,0
213,L100,0
213,I007,2
213,L098,0
214,218,5
214,I021,7
214,I021,0
214,I021,7
214,L207,0
214,L208,5
214,I022,5
214,I022,12
214,I022,19
214,L093,6
215,Ex007,0
215,Ex007,0
215,173,0
215,194,2
215,I019,7
215,L026,20
215,L097,0
215,L097,0
215,L144,0
216,L051,5
216,L051,21
217,Ex014,0
217,I014,0
218,157,6
218,141,14
218,I001,2
218,L093,6
218,L153,0
218,L209,0
218,L138,0
218,L177,0
218,L090,12
218,L032,14
219,I001,0
219,L093,7
219,L183,0
219,L183,14
220,164,0
220,219,0
221,L064,18
221,L089,5
